,car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
3751,QABrZ1Rb4vgTJV058f1Rs1b,Toyota Sienna LE AWD 7-Passenger 2013 Silver, 9048000,"Imo State, Owerri",Toyota,Sienna,2013,Silver,Foreign Used,220955,3500,Imported,Imported,LE AWD 7-Passenger,All Wheel,,7,6,266,Minivan,Petrol,Automatic
3752,nipRcSL943G6w171Odoyz0T,Audi A4 2005 Red, 1470000,"Oyo State, Ibadan",Audi,A4,2005,Red,Nigerian Used,227023,3000,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
3753,u6dn5wyP8DZWmRhCqGlF0Dgp,Volkswagen Golf 1999 Silver, 1522500,"Oyo State, Ibadan",Volkswagen,Golf,1999,Silver,Foreign Used,189999,1400,Imported,Imported,,,,,,,Hatchback,Petrol,Manual
3754,wpKTpzbppt1z2HFQfi6iYl50,Kia Rio 1.4 2007 Silver, 735000,"Lagos State, Ibeju",Kia,Rio,2007,Silver,Nigerian Used,298650,1400,Registered,Registered,1.4,Front Wheel,LAGOS,5,4,95,Sedan,Petrol,Manual
3755,kdbHiHri9IaaTdusaUQLABSd,Toyota Camry 1997 Gray, 1575000,"Kwara State, Ilorin East",Toyota,Camry,1997,Gray,Nigerian Used,327996,2200,Registered,Registered,,,,,,,,Petrol,Automatic
3756,g8P2PZJ0JG7VWtRHFORiDohb,Toyota Camry 2002 Gray, 2600000,"Lagos State, Magodo",Toyota,Camry,2002,Gray,Nigerian Used,192336,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3757,31OwcYRjdLDUKyPe4vnP8D4k,Honda Pilot 2007 Green, 1942500,"Kwara State, Ilorin East",Honda,Pilot,2007,Green,Nigerian Used,166796,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3758,3wIOPA8kAtrjSNdKB0NtHAYq,Ford Explorer 2013 Gray, 5250000,"Lagos State, Ikorodu",Ford,Explorer,2013,Gray,Nigerian Used,174963,3500,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3759,k33wZKbHd07A1onyOM1wtlac,Acura MDX 2008 Silver, 2415000,"Oyo State, Ibadan",Acura,MDX,2008,Silver,Nigerian Used,429742,3500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3760,krZCHHb365ZKnvCFArCXkJca,Toyota Highlander 2005 Red, 2940000,"Lagos State, Alimosho",Toyota,Highlander,2005,Red,Nigerian Used,342908,2400,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3761,ld73Gx4dBWMI0XYRg71XdPf8,Mitsubishi Outlander 2010 Black, 3150000,"Oyo State, Ibadan",Mitsubishi,Outlander,2010,Black,Nigerian Used,147766,2400,Registered,Registered,,,Ogun,,,,SUV,Petrol,Automatic
3762,2XxAa5IQ97yamfTZ9aUEN3Zf,Toyota Corolla 2009 Red, 2310000,"Abuja (FCT), Gwarinpa",Toyota,Corolla,2009,Red,Nigerian Used,130218,1800,Registered,Imported,S 4dr Sedan (1.8L 4cyl 4A),Front,,5,4,132,Sedan,Petrol,Automatic
3763,w2kVWQkkdt6cBSdzDDMFdvq9,Toyota Corolla 2008 Silver, 1995000,"Lagos State, Lekki",Toyota,Corolla,2008,Silver,Nigerian Used,186111,1800,Registered,Brand new,,,,,,,,Petrol,Automatic
3764,2zltJC6GWFe3vOtxUpxlJBXh,Toyota Corolla 2004 Silver, 2058000,"Abuja (FCT), Garki 2",Toyota,Corolla,2004,Silver,Nigerian Used,334339,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3765,aFtUF5bhSpmsAFrNkuO3qxWa,Volkswagen Passat 1999 Red, 1470000,"Ogun State, Ado-Odo/Ota",Volkswagen,Passat,1999,Red,Foreign Used,218535,1800,Imported,Imported,,,,,,,,Petrol,Manual
3766,cGpmR9PpmH1Q9zpi2nsI4OzT,Nissan Sentra 2008 Gray, 1890000,"Abuja (FCT), Kubwa",Nissan,Sentra,2008,Gray,Nigerian Used,223735,1600,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3767,5Iaha3uvZ7v0E1YX68yRl8wI,Honda Accord 2012 Purple, 5408000,"Lagos State, Ogba",Honda,Accord,2012,Purple,Foreign Used,178028,24000,Imported,Imported,,,,,,,,Petrol,Automatic
3768,x47q54YqCKe0oobErCyT2mQy,Mazda MPV 2005 Gold, 1470000,"Lagos State, Alimosho",Mazda,MPV,2005,Gold,Nigerian Used,331192,3000,Registered,Imported,,,,,,,,Petrol,Automatic
3769,oIXMO7GXXL8d4jKVuwSkYQdb,Toyota Camry 3.5 LE 2008 Gray, 2730000,"Imo State, Owerri",Toyota,Camry,2008,Gray,Nigerian Used,167286,,Registered,Registered,3.5 LE,Front,LAGOS,5,,268,,Petrol,Automatic
3770,A4cuGS4UtJwzQ9MlqI2lLO2f,Ford Explorer 2008 Teal, 2310000,"Lagos State, Ogba",Ford,Explorer,2008,Teal,Nigerian Used,401448,4600,Registered,Imported,,,,,,,,Petrol,Automatic
3771,tCvWizjSkvr9LWtKrWuY7g0w,Lexus RX 350 2010 Blue, 9360000,"Lagos State, Isolo",Lexus,RX 350,2010,Blue,Nigerian Used,123156,3400,Registered,Imported,,,IMO STATE,,,,SUV,Petrol,Automatic
3772,sag1iSpCJTgCk0ZHYelCrJyz,Mercedes-Benz GL-Class 2008 Gold, 6240000,"Lagos State, Ojodu",Mercedes-Benz,GL-Class,2008,Gold,Nigerian Used,,4600,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3773,p88JYGRYxDSUMZfB7MOTFCOg,Toyota Camry 2002 Silver, 2288000,"Ondo State, Akure",Toyota,Camry,2002,Silver,Nigerian Used,352596,3000,Registered,Registered,SE V6 4dr Sedan (3.0L 6cyl 4A),Front,Lagos,5,6,192,Sedan,Petrol,Automatic
3774,hlPfcAuOezT4VSP841VTRMIC,Toyota Corolla 2009 Gray, 2992500,"Abuja (FCT), Garki 2",Toyota,Corolla,2009,Gray,Nigerian Used,221487,1800,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3775,26LeOdJ1GCkw2qxfcmBIPz6,Honda Pilot 2009 Gray, 3570000,"Abuja (FCT), Kubwa",Honda,Pilot,2009,Gray,Nigerian Used,142009,3500,Registered,Registered,,,NIGER STATE,,,,SUV,Petrol,Automatic
3776,tKQDkMFZFeRgr36lxf9JIDYr,Toyota Corolla 2009 Gray, 2940000,"Lagos State, Alimosho",Toyota,Corolla,2009,Gray,Nigerian Used,148116,1800,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3777,banJe0YpXUEBelA8DQL325mR,Toyota Camry 2005 Black, 1680000,"Lagos State, Ajah",Toyota,Camry,2005,Black,Nigerian Used,112374,2400,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
3778,PYi2HMTJOopuvT7JPRJAgJO,Hyundai Tucson 2005 Silver, 2100000,"Lagos State, Ojodu",Hyundai,Tucson,2005,Silver,Nigerian Used,378042,2700,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3779,rXjXEjwytkwWupI1Ei5nnjxd,Land Rover Range Rover 2012 Gold, 7192500,"Anambra State, Onitsha",Land Rover,Range Rover,2012,Gold,Nigerian Used,57677,2000,Registered,Imported,,,ENUGU,,,,SUV,Petrol,Automatic
3780,r3ptzdHd8kO3HEjLk1UDwDeT,Toyota Camry 2010 Gray, 3360000,"Lagos State, Lekki",Toyota,Camry,2010,Gray,Nigerian Used,132040,2400,Registered,Imported,,,,,,,,Petrol,Automatic
3781,ywq79VnrAHlo6kPQX8pfniYr,Toyota Land Cruiser Prado 2011 Black, 16016000,"Lagos State, Amuwo-Odofin",Toyota,Land Cruiser Prado,2011,Black,Nigerian Used,55246,2900,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3782,9ZlpegCBNq5seVJSEGjEh4Uo,Mercedes-Benz CLA-Class 2015 Black, 13312000,"Abuja (FCT), Gwarinpa",Mercedes-Benz,CLA-Class,2015,Black,Foreign Used,262509,2000,Imported,Imported,,,,,,,,Petrol,Automatic
3783,oTXW91ThKcxxAXG7oVMyp5rY,Land Rover Range Rover Sport 2008 Blue, 5720000,"Lagos State, Lekki",Land Rover,Range Rover Sport,2008,Blue,Nigerian Used,99622,4400,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3784,C7EB6Jkd22pnwQtMh9cWpbc1,Mitsubishi L200 2011 White, 2047500,"Lagos State, Ikorodu",Mitsubishi,L200,2011,White,Nigerian Used,352608,2400,Registered,Registered,,,LAGOS,,,,Truck,Petrol,Manual
3785,kqX9GB2kHa5DRLovqai8VM7E,Lexus GX 2009 Silver, 5250000,"Lagos State, Isolo",Lexus,GX,2009,Silver,Nigerian Used,29864,4700,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3786,49haFHl9Av0KfFQIhC4nEzSB,Lexus RX 350 2010 Black, 13000000,"Lagos State, Alimosho",Lexus,RX 350,2010,Black,Nigerian Used,98988,3500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3787,g24qpgpM4KEThFx9Uf6kGBbd,Toyota Camry Hybrid 2010 Silver, 4410000,"Ondo State, Akure",Toyota,Camry,2010,Silver,Foreign Used,346534,2400,Imported,Imported,Hybrid,Front,,5,,,,Hybrid,Automatic
3788,kjjXtgLAY2fM8DWU9zq8OI4U,Lexus RX 350 2009 Black, 4935000,"Lagos State, Ajah",Lexus,RX 350,2009,Black,Nigerian Used,263112,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3789,nFSlXAAHqQ3VL4pW1r6uV6f,Mitsubishi L200 Double Cab 2.2 4WD 2016 Black, 5565000,"Rivers State, Port-Harcourt",Mitsubishi,L200,2016,Black,Foreign Used,99304,2200,Imported,Brand new,Double Cab 2.2 4WD,All Wheel,,5,4,150,Pickup,Petrol,Automatic
3790,dqK1bZSOOROOAh5FszKsOAB1,Ford Mustang 2015 Red, 13755000,"Lagos State, Amuwo-Odofin",Ford,Mustang,2015,Red,Foreign Used,234424,2300,Imported,Imported,,,,,,,,Petrol,Automatic
3791,fyYY2MEhxIcEZk3ZSTeV1YZ7,Mercedes-Benz C280 2011 Gray, 3885000,"Akwa Ibom State, Uyo",Mercedes-Benz,C280,2011,Gray,Nigerian Used,104758,3500,Registered,Registered,,,AKWA IBOM,,,,,Petrol,Automatic
3792,5iZSCIktlba1rvEpXyPWpvE9,Toyota Sienna CE 2003 Blue, 2496000,"Akwa Ibom State, Uyo",Toyota,Sienna,2003,Blue,Nigerian Used,232609,3000,Registered,Registered,CE,Front Wheel,LAGOS,7,6,210,Minivan,Petrol,Automatic
3793,ynBnWn7wpmIdickm75u0CEe1,Honda CR-V 2.0i Automatic 2007 Green, 3432000,"Abuja (FCT), Garki 2",Honda,CR-V,2007,Green,Nigerian Used,281920,2400,Registered,Registered,2.0i Automatic,,FCT,5,4,150,,Petrol,Automatic
3794,5JW8UM0uoE2GSsgZXZVipXUy,Mazda CX-9 2009 Red, 3360000,"Ondo State, Akure",Mazda,CX-9,2009,Red,Foreign Used,287857,3700,Imported,Imported,,,,,,,,Petrol,Automatic
3795,eNDdzoPvcytWW5flHlDoiDo6,Nissan Rogue 2015 Black, 12600000,"Lagos State, Ajah",Nissan,Rogue,2015,Black,Nigerian Used,104151,2500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3796,5ODR03V1F9j05hCM0t8yyAbO,Peugeot 407 2005 Black, 1050000,"Abuja (FCT), Jabi",Peugeot,407,2005,Black,Nigerian Used,341055,2200,Registered,Registered,,,,,,,,Petrol,Manual
3797,oNuztQ52s8ZCNlPBGnF0EcSb,Infiniti FX 2009 Black, 6300000,"Abuja (FCT), Gwarinpa",Infiniti,FX,2009,Black,Nigerian Used,98239,5000,Registered,Imported,,,,,,,,Petrol,Automatic
3798,bhvyGKjWKJ7tcIDNmSso69le,Toyota Corolla 2010 Silver, 3517500,"Oyo State, Ibadan",Toyota,Corolla,2010,Silver,Nigerian Used,357307,2500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3799,3i0wucJpJazSAxEch586UiVF,Toyota 4-Runner 2004 Black, 2912000,"Delta State, Oshimili South",Toyota,4-Runner,2004,Black,Nigerian Used,248499,4000,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3800,2NwjgqZdjIJm1aAsPOtSGFmL,Lexus GS 2006 Silver, 4725000,"Lagos State, Yaba",Lexus,GS,2006,Silver,Foreign Used,277683,3000,Imported,Imported,,,,,,,,Petrol,Automatic
3801,rlnLqHqXCr6NmDmfL2z6vJaD,Lexus RX 330 2004 Black, 4368000,"Lagos State, Alimosho",Lexus,RX 330,2004,Black,Nigerian Used,301904,3300,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3802,fL1HDWkMWv7pBXM7wMSUNryX,Volkswagen Passat 2010 White, 3744000,"Oyo State, Ibadan",Volkswagen,Passat,2010,White,Nigerian Used,150316,2000,Registered,Registered,,,,,,,,Petrol,Automatic
3803,uDFHesj2tBtCAojYnaanbszf,Kia Sorento 2003 Silver, 1785000,"Kwara State, Ilorin East",Kia,Sorento,2003,Silver,Nigerian Used,292751,3500,Registered,Registered,,,,,,,,Petrol,Automatic
3804,gbDdPmUoXbfscDB3QF7TGoau,Toyota Corolla 2006 Blue, 2360662,"Abuja (FCT), Garki 2",Toyota,Corolla,2006,Blue,Nigerian Used,343323,1800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3805,49r7OsDGZKEq4Q19JnkafE9i,Peugeot 308 2013 Silver, 3150000,"Abuja (FCT), Wuse",Peugeot,308,2013,Silver,Nigerian Used,116322,1600,Registered,Imported,,,Lagos,,,,,Petrol,Manual
3806,a36fqvF7sVbqSTWpJoUNjOlg,Land Rover Lr4 2010 Black, 3559500,"Lagos State, Victoria Island",Land Rover,Lr4,2010,Black,Nigerian Used,95332,5000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3807,raGHZde67JYlk9vmlOnRPwp8,Mercedes-Benz GLK-Class 2012 White, 6720000,"Lagos State, Isolo",Mercedes-Benz,GLK-Class,2012,White,Nigerian Used,101661,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3808,5D91WemxjWOEEIdwWVGwb8iE,Toyota Highlander Limited 2012 Burgandy, 5880000,"Rivers State, Port-Harcourt",Toyota,Highlander,2012,Burgandy,Nigerian Used,75278,3500,Registered,Registered,Limited,Front Wheel,LAGOS,5,6,274,SUV,Petrol,Automatic
3809,nh70THwWbn5NCrQspgwnv208,Mercedes-Benz C220 1994 Blue, 1260000,"Abuja (FCT), Garki 2",Mercedes-Benz,C220,1994,Blue,Nigerian Used,396580,2200,Registered,Registered,,,FCT,,,,,Petrol,Automatic
3810,3NDZlc72UHKgcPEimbKM3KAz,Peugeot 206 2004 Silver, 1300000,"Abuja (FCT), Kubwa",Peugeot,206,2004,Silver,Nigerian Used,256899,2000,Registered,Registered,,,Abuja,,,,,Petrol,Manual
3811,iLUrhVmt54Ktbt5BIXR9uB5,Mercedes-Benz E350 2006 Gray, 2600000,"Abuja (FCT), Gwarinpa",Mercedes-Benz,E350,2006,Gray,Nigerian Used,337995,3500,Registered,Registered,,,,,,,,Petrol,Automatic
3812,adgrWryDB5z8b3JmxpGH1MBW,Volkswagen Golf GTI 2002 Black, 1575000,"Kwara State, Ilorin East",Volkswagen,Golf GTI,2002,Black,Nigerian Used,341814,1600,Registered,Imported,,,,,,,,Petrol,Manual
3813,iksELmm2AUVDiZVE3WtIakOW,Honda Accord 2008 Black, 1890000,"Abuja (FCT), Kubwa",Honda,Accord,2008,Black,Nigerian Used,264589,3500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3814,wbqEpiTBW8I8Cocg56eVuOrv,Toyota RAV4 2006 Black, 3150000,"Lagos State, Ojodu",Toyota,RAV4,2006,Black,Nigerian Used,195087,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3815,oToCT73xaXVZ1KBuusvDb8PF,Lexus RX 350 2008 Black, 5720000,"Oyo State, Ibadan",Lexus,RX 350,2008,Black,Nigerian Used,85775,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3816,xqFkdTCEwJB1fEVUizZDa1GL,Ford Taurus 2012 Silver, 5250000,"Lagos State, Yaba",Ford,Taurus,2012,Silver,Foreign Used,184683,3500,Imported,Imported,,,,,,,,Petrol,Automatic
3817,dFHyv3bb48BHd08O0SUJyGWM,Infiniti G35 2003 Black, 1260000,"Lagos State, Alimosho",Infiniti,G35,2003,Black,Nigerian Used,181219,3500,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
3818,pWNObyJuDRiqXB4NFw3c5HEP,Hyundai Grandeur 2008 Silver, 2310000,"Abuja (FCT), Garki 2",Hyundai,Grandeur,2008,Silver,Nigerian Used,131534,3300,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3819,6bVHEhWzPCzwJrgahuDCtRn4,Ford Edge 2011 Burgandy, 4042500,"Abuja (FCT), Jabi",Ford,Edge,2011,Burgandy,Nigerian Used,234862,3500,Registered,Imported,,,IMO,,,,SUV,Petrol,Automatic
3820,vVgelwfFaGQjO0Wz3ZVi1FqH,Honda Accord 2006 Silver, 1768000,"Abuja (FCT), Garki 2",Honda,Accord,2006,Silver,Nigerian Used,238711,2400,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3821,hzBCfGtaQrQohFumLszj2K4q,Toyota Camry 2007 Blue, 2940000,"Lagos State, Ikorodu",Toyota,Camry,2007,Blue,Nigerian Used,198318,3500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3822,BcLnnZVjGQvy0mdCwR5HC7Md,Mercedes-Benz E350 2010 Silver, 6032000,"Abuja (FCT), Jabi",Mercedes-Benz,E350,2010,Silver,Nigerian Used,152039,3500,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
3823,wc5rdTSPiTOHFITcLc52k6If,Mercedes-Benz M Class 2007 Silver, 3465000,"Abuja (FCT), Mararaba",Mercedes-Benz,M Class,2007,Silver,Nigerian Used,7330,3500,Registered,Registered,,,Abuja,,,,SUV,Petrol,Automatic
3824,glxVxfaABDz5jyDmI4rF46LQ,Chevrolet Captiva 2010 Gray, 2730000,"Ogun State, Ado-Odo/Ota",Chevrolet,Captiva,2010,Gray,Nigerian Used,43464,2500,Registered,Brand new,,,OGUN,,,,SUV,Petrol,Automatic
3825,ziccyydFKeTVE2W5q74BNc0k,Acura MDX 2003 Black, 1976000,"Lagos State, Magodo",Acura,MDX,2003,Black,Nigerian Used,239031,3500,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
3826,12WqgdGupR3PE1V74AT9YgVC,Lexus GS 2009 Black, 4680000,"Lagos State, Alimosho",Lexus,GS,2009,Black,Nigerian Used,149324,3500,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
3827,fT8GtIkow6SaPPGRUR82sRiK,Volkswagen Polo 2015 Red, 4200000,"Lagos State, Yaba",Volkswagen,Polo,2015,Red,Foreign Used,41590,1600,Imported,Imported,,,,,,,,Petrol,Automatic
3828,fwi9j28u4b3n4FgLyMwiPXX5,Mazda CX-9 2009 Black, 5355000,"Lagos State, Amuwo-Odofin",Mazda,CX-9,2009,Black,Foreign Used,160966,3700,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3829,iuD1IVN3pPZSLTWPVblS7c8L,Honda Accord 2008 Black, 3120000,"Abuja (FCT), Jabi",Honda,Accord,2008,Black,Nigerian Used,142917,2400,Registered,Registered,,,,,,,,Petrol,Automatic
3830,52ud7XvFQWvpO0VOGvfd4mZb,Nissan Sentra 2013 Gray, 5775000,"Kwara State, Ilorin East",Nissan,Sentra,2013,Gray,Foreign Used,130272,2000,Imported,Imported,,,,,,,,Petrol,CVT
3831,bhdW84i9Mb4HG0SG63mNexY2,Toyota Camry 2012 Red, 6300000,"Lagos State, Lekki",Toyota,Camry,2012,Red,Foreign Used,221627,2500,Imported,Imported,,,,,,,,Petrol,Automatic
3832,nzqicFo8Af0EbD4hO7XDmaMG,Toyota Camry 2007 Black, 3432000,"Oyo State, Ibadan",Toyota,Camry,2007,Black,Nigerian Used,181168,2400,Registered,Registered,,,,,,,,Petrol,Automatic
3833,civplQApylZQ8DzZXwaZ6UMz,Toyota Corolla 2009 Red, 2835000,"Abuja (FCT), Jabi",Toyota,Corolla,2009,Red,Nigerian Used,193348,1800,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
3834,tX0M1MN89GCDuWGFbRyRGoXI,Jeep Wrangler 2008 White, 7350000,"Lagos State, Lekki",Jeep,Wrangler,2008,White,Nigerian Used,79511,3800,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3835,qhcGBX1w0IUNLLV30I9cuTBI,Honda Civic 2007 Blue, 1470000,"Lagos State, Victoria Island",Honda,Civic,2007,Blue,Nigerian Used,155338,1800,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3836,noFArjPva9GYgu08smKmdyr4,Toyota Camry 2012 Red, 5460000,"Lagos State, Surulere",Toyota,Camry,2012,Red,Nigerian Used,229559,2500,Registered,Imported,,,,,,,,Petrol,Automatic
3837,8HQHLbijS8F6Mq4HryGEBHN6,Lexus GX 2020 Black, 43365000,"Abuja (FCT), Jabi",Lexus,GX,2020,Black,Foreign Used,22435,4600,Imported,Imported,,,,,,,,Petrol,Automatic
3838,6jCuXTyoTxoSvgcOm2wwX2p4,Toyota Camry 2005 Black, 1785000,"Ondo State, Akure",Toyota,Camry,2005,Black,Nigerian Used,408856,2400,Registered,Registered,,,Ondo,,,,,Petrol,Automatic
3839,r52ceCd3qmmS8542dMxLs7iH,Toyota Highlander Base AWD 2004 Black, 4160000,"Akwa Ibom State, Uyo",Toyota,Highlander,2004,Black,Nigerian Used,209112,3300,Registered,Imported,Base AWD,All Wheel,AKWA IBOM,5,4,160,SUV,Petrol,Automatic
3840,gpDng2n3kzCcgmOiFOyhyzp2,Toyota Corolla 2003 Green, 2100000,"Kwara State, Ilorin East",Toyota,Corolla,2003,Green,Nigerian Used,239920,1800,Registered,Registered,,,,,,,,Petrol,Automatic
3841,wR0Itz3sAzw6yXkq4sMvsybA,Toyota Corolla 2014 Black, 4725000,"Lagos State, Yaba",Toyota,Corolla,2014,Black,Nigerian Used,118199,1600,Registered,Brand new,,,Lagos,,,,,Petrol,Manual
3842,dJKQ5vtkfvG7VnRQcyHqxSGc,Mercedes-Benz C300 2011 Gray, 3696000,"Abuja (FCT), Gwarinpa",Mercedes-Benz,C300,2011,Gray,Nigerian Used,249034,3000,Registered,Imported,,,,,,,,Petrol,Automatic
3843,zYB68zCPhwQsdzyHNL5eeKmw,Honda Accord 2009 Black, 2808000,"Lagos State, Ogba",Honda,Accord,2009,Black,Nigerian Used,285590,24000,Registered,Registered,,,,,,,,Petrol,Automatic
3844,rux43pi6uJ1afppdkzvOFsR5,Mercedes-Benz R-Class 2007 Black, 3675000,"Rivers State, Port-Harcourt",Mercedes-Benz,R-Class,2007,Black,Nigerian Used,91745,3500,Registered,Imported,,,,,,,,Petrol,Automatic
3845,grnYKjM2pjCI2SrtY1hlHr9U,Jeep Liberty 2007 Blue, 1627500,"Lagos State, Magodo",Jeep,Liberty,2007,Blue,Nigerian Used,103060,3700,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
3846,zX4k1i1GBq8IaxZwpSNslpcy,Toyota Camry 2014 Blue, 6032000,"Lagos State, Ifako-Ijaiye",Toyota,Camry,2014,Blue,Nigerian Used,104686,2500,Registered,Imported,,,ABUJA,,,,,Petrol,Automatic
3847,dUTsXONI9sNHB8IErWnBAgsD,Ford Edge 2007 Gray, 3120000,"Oyo State, Ibadan",Ford,Edge,2007,Gray,Nigerian Used,113044,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3848,Bbs4HZ3WqazC2KwUMzWmnrQr,Nissan Xterra 2004 Gold, 8840000,"Lagos State, Alimosho",Nissan,Xterra,2004,Gold,Nigerian Used,267839,3300,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3849,2tSOxx8yQQUj0P3AvHE0JrdG,Toyota Camry 2012 Red, 7500000,"Lagos State, Yaba",Toyota,Camry,2012,Red,Foreign Used,292418,2500,Imported,Imported,,,,,,,,Petrol,Automatic
3850,BrNUe7d7v3e0XcRq7UIRb0Oh,Mercedes-Benz C300 2008 Gray, 4200000,"Lagos State, Ajah",Mercedes-Benz,C300,2008,Gray,Foreign Used,197693,3000,Imported,Imported,,,,,,,,Petrol,Automatic
3851,eQDmjmYgcXMkgZBL3PLDkjGX,Honda Shuttle 1998 Green, 1785000,"Lagos State, Mushin",Honda,Shuttle,1998,Green,Nigerian Used,259206,,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3852,cSHeJL070W40kKm3zrRbvRHd,Toyota Corolla 2008 Silver, 2625000,"Lagos State, Ikorodu",Toyota,Corolla,2008,Silver,Nigerian Used,123252,2800,Registered,Registered,,,Lagos,,,,,Petrol,Manual
3853,3CJBNHOug97A7xMuDO2wRSPr,Toyota Venza 2012 Gray, 11440000,"Lagos State, Ogba",Toyota,Venza,2012,Gray,Foreign Used,153098,35000,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3854,7C6snY58VMXoZ2G3HAKJniiR,Lexus IS 250 2010 Red, 4992000,"Abuja (FCT), Garki 2",Lexus,IS,2010,Red,Nigerian Used,185642,3500,Registered,Registered,250,Rear Wheel,Plateau,5,6,207,Sedan,Petrol,Automatic
3855,mPwZhMpewiotmsc16Nisn7Ay,Ford F-150 2010 Red, 8610000,"Lagos State, Alimosho",Ford,F-150,2010,Red,Foreign Used,320625,5400,Imported,Imported,,,,,,,Pick-up Double Cabin,Petrol,Automatic
3856,d7xj8xeZXFL6gG1n4iQBkcHl,BMW 325i 2008 Gray, 1785000,"Delta State, Oshimili South",BMW,325i,2008,Gray,Nigerian Used,337792,3000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3857,sAW1dnn1WUk73paltk8nBm0P,Lexus RX 330 2004 Gold, 4305000,"Lagos State, Ojodu",Lexus,RX 330,2004,Gold,Nigerian Used,203707,3300,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3858,mXb7f5J2XlO7WJQdUNyiHy6a,Toyota Camry 2002 Green, 2392000,"Abuja (FCT), Mararaba",Toyota,Camry,2002,Green,Nigerian Used,150526,2400,Registered,Imported,,,Abuja,,,,,Petrol,Automatic
3859,u55jcaIIml9jh5q0UoWHPAp4,Lexus RX 350 2009 Brown, 3990000,"Lagos State, Ikorodu",Lexus,RX 350,2009,Brown,Nigerian Used,112843,3500,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
3860,yqMVex3e52WHIiuHX9DVrXA5,Mercedes-Benz C350 2008 Black, 4576000,"Akwa Ibom State, Uyo",Mercedes-Benz,C350,2008,Black,Nigerian Used,114382,3500,Registered,Registered,,,ABUJA,,,,,Petrol,Automatic
3861,q86UNbWaJou1lDX2W877JuSc,Peugeot 406 2001 Gray, 2100000,"Abuja (FCT), Garki 2",Peugeot,406,2001,Gray,Nigerian Used,999999,2000,Registered,Registered,,,Abuja,,,,,Petrol,Manual
3862,oJrO6IYwVFqAjdq6VmaOh5BT,Acura MDX 2008 Purple, 5512000,"Lagos State, Ogba",Acura,MDX,2008,Purple,Foreign Used,355228,,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3863,rVRiX78HMZlQweKCuMK5I8hd,Nissan Qashqai 2015 Gray, 3885000,"Lagos State, Ikeja",Nissan,Qashqai,2015,Gray,Nigerian Used,43653,2000,Registered,Registered,,,Lagos,,,,SUV,Petrol,CVT
